data,dia_da_semana,horario,quem_fez_o_pedido,id_pedido,id_aluno,tipo_pedido,opcao_salada,opcao_doce,opcao_fruta
2024-11-03,Sunday,17:00:00,Aluno 1526,13913,1155,tipo1,Sim,Não,Sim
2024-11-03,Sunday,18:00:00,Aluno 1472,13460,1122,tipo3,Sim,Não,Sim
2024-11-03,Sunday,13:00:00,Aluno 1606,16493,1694,tipo3,Não,Sim,Não
2024-11-03,Sunday,20:00:00,Aluno 1308,18698,1678,tipo3,Sim,Sim,Não
2024-11-03,Sunday,20:30:00,Aluno 1434,12505,1834,tipo2,Não,Não,Sim
2024-11-03,Sunday,11:00:00,Aluno 1146,12359,1863,tipo3,Sim,Sim,Não
2024-11-03,Sunday,13:30:00,Aluno 1823,14261,1018,tipo3,Sim,Sim,Não
2024-11-04,Monday,13:30:00,Aluno 1617,18671,1998,tipo2,Sim,Sim,Não
2024-11-04,Monday,19:30:00,Aluno 1675,12033,1057,tipo1,Sim,Não,Sim
2024-11-04,Monday,18:00:00,Aluno 1436,15334,1857,tipo2,Sim,Não,Sim
2024-11-04,Monday,13:00:00,Aluno 1994,12290,1738,tipo4,Sim,Sim,Não
2024-11-04,Monday,10:00:00,Aluno 1746,17941,1512,tipo1,Sim,Sim,Não
2024-11-04,Monday,18:30:00,Aluno 1653,18532,1019,tipo1,Não,Não,Sim
2024-11-04,Monday,17:30:00,Aluno 1144,15386,1730,tipo1,Não,Sim,Não
2024-11-04,Monday,10:00:00,Aluno 1976,11188,1712,tipo3,Sim,Sim,Não
2024-11-04,Monday,13:30:00,Aluno 1071,12544,1692,tipo2,Sim,Não,Sim
2024-11-04,Monday,11:30:00,Aluno 1921,10572,1944,tipo3,Sim,Não,Sim
2024-11-04,Monday,13:30:00,Aluno 1031,17112,1563,tipo4,Sim,Não,Sim
2024-11-04,Monday,14:30:00,Aluno 1095,16758,1793,tipo1,Não,Sim,Não
2024-11-04,Monday,20:00:00,Aluno 1145,19286,1746,tipo2,Sim,Não,Sim
2024-11-04,Monday,20:00:00,Aluno 1943,17836,1151,tipo2,Não,Não,Sim
2024-11-04,Monday,18:30:00,Aluno 1448,13006,1195,tipo4,Não,Não,Sim
2024-11-04,Monday,10:30:00,Aluno 1346,18159,1638,tipo2,Sim,Sim,Não
2024-11-04,Monday,12:00:00,Aluno 1314,14777,1905,tipo4,Sim,Não,Sim
2024-11-04,Monday,14:30:00,Aluno 1493,11793,1412,tipo1,Sim,Não,Sim
2024-11-04,Monday,20:00:00,Aluno 1414,12145,1221,tipo3,Sim,Sim,Não
2024-11-04,Monday,17:00:00,Aluno 1531,17916,1146,tipo2,Sim,Não,Sim
2024-11-04,Monday,17:30:00,Aluno 1823,18362,1156,tipo1,Sim,Não,Sim
2024-11-04,Monday,11:00:00,Aluno 1829,19306,1025,tipo4,Sim,Sim,Não
2024-11-04,Monday,12:30:00,Aluno 1132,12768,1835,tipo1,Não,Sim,Não
2024-11-04,Monday,20:30:00,Aluno 1354,17750,1959,tipo2,Não,Não,Sim
2024-11-04,Monday,10:30:00,Aluno 1021,19630,1064,tipo3,Sim,Sim,Não
2024-11-04,Monday,13:00:00,Aluno 1784,13362,1177,tipo3,Não,Sim,Não
2024-11-04,Monday,10:30:00,Aluno 1161,17648,1678,tipo1,Não,Sim,Não
2024-11-04,Monday,18:00:00,Aluno 1434,13678,1671,tipo2,Não,Sim,Não
2024-11-04,Monday,12:30:00,Aluno 1297,14873,1729,tipo2,Não,Sim,Não
2024-11-04,Monday,19:00:00,Aluno 1733,16834,1988,tipo1,Sim,Sim,Não
2024-11-04,Monday,13:30:00,Aluno 1463,15465,1334,tipo2,Não,Sim,Não
2024-11-04,Monday,18:00:00,Aluno 1453,15617,1502,tipo2,Sim,Não,Sim
2024-11-04,Monday,20:30:00,Aluno 1376,10458,1924,tipo2,Sim,Não,Sim
2024-11-04,Monday,17:00:00,Aluno 1574,13012,1947,tipo1,Não,Não,Sim
2024-11-04,Monday,13:00:00,Aluno 1439,17103,1651,tipo1,Não,Sim,Não
2024-11-04,Monday,19:00:00,Aluno 1913,13049,1046,tipo4,Sim,Sim,Não
2024-11-04,Monday,10:00:00,Aluno 1041,17193,1760,tipo1,Sim,Não,Sim
2024-11-04,Monday,14:30:00,Aluno 1783,18315,1759,tipo1,Não,Sim,Não
2024-11-04,Monday,19:00:00,Aluno 1671,15435,1324,tipo1,Não,Sim,Não
2024-11-04,Monday,10:00:00,Aluno 1886,13114,1140,tipo3,Sim,Sim,Não
2024-11-04,Monday,14:00:00,Aluno 1687,12013,1199,tipo1,Sim,Não,Sim
2024-11-04,Monday,19:30:00,Aluno 1221,11505,1432,tipo4,Sim,Sim,Não
2024-11-04,Monday,14:00:00,Aluno 1530,17438,1825,tipo2,Sim,Não,Sim
2024-11-04,Monday,18:30:00,Aluno 1833,15020,1419,tipo3,Sim,Não,Sim
2024-11-04,Monday,12:00:00,Aluno 1791,13645,1216,tipo4,Sim,Não,Sim
2024-11-04,Monday,17:00:00,Aluno 1422,12825,1922,tipo2,Não,Não,Sim
2024-11-04,Monday,10:30:00,Aluno 1293,17567,1485,tipo4,Não,Não,Sim
2024-11-04,Monday,20:30:00,Aluno 1244,16798,1431,tipo1,Não,Não,Sim
2024-11-04,Monday,14:00:00,Aluno 1191,12727,1602,tipo4,Sim,Não,Sim
2024-11-04,Monday,19:00:00,Aluno 1282,11270,1488,tipo4,Não,Sim,Não
2024-11-04,Monday,13:30:00,Aluno 1414,19942,1176,tipo3,Sim,Sim,Não
2024-11-04,Monday,11:00:00,Aluno 1699,15563,1425,tipo2,Sim,Sim,Não
2024-11-04,Monday,20:30:00,Aluno 1976,13236,1653,tipo3,Sim,Sim,Não
2024-11-04,Monday,19:00:00,Aluno 1771,12910,1003,tipo3,Sim,Sim,Não
2024-11-04,Monday,19:30:00,Aluno 1347,11688,1498,tipo1,Não,Não,Sim
2024-11-04,Monday,18:00:00,Aluno 1643,19228,1222,tipo1,Sim,Sim,Não
2024-11-04,Monday,11:30:00,Aluno 1430,16243,1187,tipo3,Sim,Não,Sim
2024-11-04,Monday,18:30:00,Aluno 1397,17992,1712,tipo3,Não,Sim,Não
2024-11-04,Monday,20:00:00,Aluno 1694,13589,1658,tipo4,Não,Sim,Não
2024-11-04,Monday,18:00:00,Aluno 1143,18789,1190,tipo4,Sim,Sim,Não
2024-11-04,Monday,12:00:00,Aluno 1400,15037,1245,tipo1,Sim,Sim,Não
2024-11-04,Monday,13:00:00,Aluno 1177,18512,1363,tipo1,Não,Não,Sim
2024-11-04,Monday,11:30:00,Aluno 1819,11656,1238,tipo4,Não,Sim,Não
2024-11-04,Monday,17:30:00,Aluno 1548,14042,1503,tipo2,Não,Não,Sim
2024-11-04,Monday,11:00:00,Aluno 1476,10771,1754,tipo1,Não,Não,Sim
2024-11-04,Monday,18:00:00,Aluno 1319,15561,1215,tipo2,Sim,Não,Sim
2024-11-04,Monday,14:00:00,Aluno 1273,16713,1969,tipo3,Sim,Não,Sim
2024-11-04,Monday,13:30:00,Aluno 1008,16658,1210,tipo1,Não,Não,Sim
2024-11-04,Monday,19:00:00,Aluno 1659,15053,1522,tipo4,Sim,Não,Sim
2024-11-04,Monday,12:00:00,Aluno 1248,14990,1522,tipo2,Sim,Sim,Não
2024-11-04,Monday,17:30:00,Aluno 1762,14022,1207,tipo2,Sim,Não,Sim
2024-11-04,Monday,17:30:00,Aluno 1173,12732,1900,tipo3,Não,Não,Sim
2024-11-04,Monday,18:30:00,Aluno 1996,17792,1000,tipo2,Não,Sim,Não
2024-11-04,Monday,11:00:00,Aluno 1429,10395,1210,tipo1,Sim,Sim,Não
2024-11-04,Monday,20:00:00,Aluno 1485,14702,1431,tipo2,Não,Sim,Não
2024-11-04,Monday,13:00:00,Aluno 1156,15414,1957,tipo4,Sim,Não,Sim
2024-11-04,Monday,19:00:00,Aluno 1060,13710,1095,tipo2,Não,Não,Sim
2024-11-04,Monday,13:00:00,Aluno 1480,13880,1405,tipo2,Não,Não,Sim
2024-11-04,Monday,11:30:00,Aluno 1848,10914,1954,tipo2,Sim,Sim,Não
2024-11-04,Monday,13:30:00,Aluno 1337,18214,1412,tipo3,Não,Não,Sim
2024-11-04,Monday,17:30:00,Aluno 1360,15656,1112,tipo2,Não,Não,Sim
2024-11-04,Monday,14:00:00,Aluno 1311,10084,1218,tipo3,Não,Sim,Não
2024-11-04,Monday,17:30:00,Aluno 1269,13840,1230,tipo1,Sim,Não,Sim
2024-11-04,Monday,11:30:00,Aluno 1170,17053,1366,tipo1,Sim,Não,Sim
2024-11-04,Monday,18:30:00,Aluno 1566,11392,1608,tipo1,Sim,Sim,Não
2024-11-04,Monday,12:00:00,Aluno 1343,16973,1982,tipo1,Sim,Não,Sim
2024-11-04,Monday,19:30:00,Aluno 1835,19863,1981,tipo1,Não,Sim,Não
2024-11-04,Monday,20:30:00,Aluno 1289,18444,1050,tipo4,Não,Não,Sim
2024-11-04,Monday,14:30:00,Aluno 1892,11276,1247,tipo2,Sim,Sim,Não
2024-11-04,Monday,19:00:00,Aluno 1222,14446,1849,tipo1,Sim,Sim,Não
2024-11-04,Monday,17:00:00,Aluno 1007,13448,1994,tipo2,Não,Não,Sim
2024-11-04,Monday,10:30:00,Aluno 1423,10812,1339,tipo1,Não,Não,Sim
2024-11-04,Monday,10:30:00,Aluno 1352,12611,1564,tipo3,Não,Não,Sim
2024-11-04,Monday,20:30:00,Aluno 1685,11881,1406,tipo4,Não,Não,Sim
2024-11-04,Monday,14:00:00,Aluno 1228,10699,1357,tipo2,Não,Sim,Não
2024-11-04,Monday,11:30:00,Aluno 1679,18787,1196,tipo4,Sim,Não,Sim
2024-11-04,Monday,12:00:00,Aluno 1522,15418,1410,tipo2,Não,Não,Sim
2024-11-04,Monday,17:00:00,Aluno 1022,11374,1968,tipo3,Sim,Não,Sim
2024-11-04,Monday,20:30:00,Aluno 1748,11620,1608,tipo1,Sim,Sim,Não
2024-11-04,Monday,13:00:00,Aluno 1453,17158,1758,tipo4,Não,Não,Sim
2024-11-05,Tuesday,10:30:00,Aluno 1196,12624,1631,tipo1,Não,Sim,Não
2024-11-05,Tuesday,17:30:00,Aluno 1726,10963,1401,tipo3,Não,Sim,Não
2024-11-05,Tuesday,13:00:00,Aluno 1772,11227,1440,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,19:30:00,Aluno 1684,10664,1411,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,10:00:00,Aluno 1818,18647,1655,tipo2,Não,Sim,Não
2024-11-05,Tuesday,17:30:00,Aluno 1947,18233,1651,tipo4,Não,Não,Sim
2024-11-05,Tuesday,18:00:00,Aluno 1642,10993,1017,tipo3,Sim,Não,Sim
2024-11-05,Tuesday,17:00:00,Aluno 1740,10259,1787,tipo1,Sim,Sim,Não
2024-11-05,Tuesday,19:30:00,Aluno 1096,18290,1591,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,18:00:00,Aluno 1624,16158,1964,tipo2,Sim,Sim,Não
2024-11-05,Tuesday,10:00:00,Aluno 1405,17324,1251,tipo2,Sim,Sim,Não
2024-11-05,Tuesday,11:00:00,Aluno 1375,14018,1606,tipo3,Não,Sim,Não
2024-11-05,Tuesday,19:00:00,Aluno 1391,11168,1088,tipo1,Não,Não,Sim
2024-11-05,Tuesday,18:30:00,Aluno 1053,13479,1615,tipo2,Sim,Sim,Não
2024-11-05,Tuesday,14:00:00,Aluno 1262,17667,1377,tipo2,Não,Sim,Não
2024-11-05,Tuesday,10:30:00,Aluno 1992,15992,1606,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,13:30:00,Aluno 1097,11891,1728,tipo2,Não,Não,Sim
2024-11-05,Tuesday,14:30:00,Aluno 1172,13722,1754,tipo3,Sim,Não,Sim
2024-11-05,Tuesday,17:30:00,Aluno 1984,13356,1886,tipo1,Sim,Não,Sim
2024-11-05,Tuesday,17:30:00,Aluno 1260,18073,1944,tipo3,Não,Sim,Não
2024-11-05,Tuesday,19:00:00,Aluno 1621,13832,1538,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,18:30:00,Aluno 1437,14375,1256,tipo3,Não,Sim,Não
2024-11-05,Tuesday,20:00:00,Aluno 1795,18220,1727,tipo2,Não,Sim,Não
2024-11-05,Tuesday,12:00:00,Aluno 1527,11515,1961,tipo4,Não,Não,Sim
2024-11-05,Tuesday,13:30:00,Aluno 1518,15063,1277,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,18:00:00,Aluno 1049,18873,1701,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,18:00:00,Aluno 1173,16697,1961,tipo1,Sim,Não,Sim
2024-11-05,Tuesday,12:00:00,Aluno 1712,15639,1760,tipo3,Não,Não,Sim
2024-11-05,Tuesday,11:30:00,Aluno 1378,10475,1732,tipo4,Sim,Não,Sim
2024-11-05,Tuesday,20:30:00,Aluno 1838,12825,1380,tipo1,Não,Sim,Não
2024-11-05,Tuesday,20:00:00,Aluno 1795,13200,1220,tipo1,Não,Não,Sim
2024-11-05,Tuesday,14:30:00,Aluno 1965,12514,1523,tipo4,Não,Sim,Não
2024-11-05,Tuesday,14:00:00,Aluno 1369,16599,1087,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,12:30:00,Aluno 1668,15538,1960,tipo1,Sim,Não,Sim
2024-11-05,Tuesday,17:30:00,Aluno 1910,13066,1539,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,14:30:00,Aluno 1668,14042,1128,tipo4,Não,Sim,Não
2024-11-05,Tuesday,13:30:00,Aluno 1846,19215,1059,tipo1,Não,Sim,Não
2024-11-05,Tuesday,18:30:00,Aluno 1834,11360,1351,tipo1,Não,Sim,Não
2024-11-05,Tuesday,10:00:00,Aluno 1791,12989,1608,tipo2,Não,Sim,Não
2024-11-05,Tuesday,11:30:00,Aluno 1099,19549,1300,tipo3,Sim,Não,Sim
2024-11-05,Tuesday,10:00:00,Aluno 1343,13370,1425,tipo4,Não,Não,Sim
2024-11-05,Tuesday,11:30:00,Aluno 1335,16750,1515,tipo2,Não,Não,Sim
2024-11-05,Tuesday,19:30:00,Aluno 1777,12945,1942,tipo4,Não,Não,Sim
2024-11-05,Tuesday,17:00:00,Aluno 1065,11213,1383,tipo2,Sim,Sim,Não
2024-11-05,Tuesday,19:00:00,Aluno 1506,14765,1146,tipo2,Não,Sim,Não
2024-11-05,Tuesday,13:30:00,Aluno 1971,16075,1393,tipo4,Não,Sim,Não
2024-11-05,Tuesday,18:30:00,Aluno 1674,16934,1173,tipo4,Não,Sim,Não
2024-11-05,Tuesday,10:30:00,Aluno 1179,10853,1948,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,20:00:00,Aluno 1838,15115,1315,tipo2,Não,Não,Sim
2024-11-05,Tuesday,19:00:00,Aluno 1048,12042,1746,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,14:30:00,Aluno 1196,14445,1370,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,13:00:00,Aluno 1768,18264,1528,tipo4,Sim,Não,Sim
2024-11-05,Tuesday,13:00:00,Aluno 1659,19182,1516,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,10:30:00,Aluno 1370,16529,1637,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,10:00:00,Aluno 1594,17383,1759,tipo4,Não,Sim,Não
2024-11-05,Tuesday,19:30:00,Aluno 1202,16209,1707,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,20:00:00,Aluno 1205,19634,1712,tipo2,Não,Não,Sim
2024-11-05,Tuesday,17:30:00,Aluno 1884,11123,1885,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,12:30:00,Aluno 1378,19789,1796,tipo3,Sim,Não,Sim
2024-11-05,Tuesday,20:00:00,Aluno 1397,13837,1243,tipo1,Não,Sim,Não
2024-11-05,Tuesday,18:30:00,Aluno 1577,18907,1709,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,11:00:00,Aluno 1071,16485,1927,tipo2,Sim,Sim,Não
2024-11-05,Tuesday,17:30:00,Aluno 1810,10960,1454,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,17:30:00,Aluno 1267,10771,1890,tipo2,Sim,Sim,Não
2024-11-05,Tuesday,14:00:00,Aluno 1585,11834,1177,tipo3,Não,Sim,Não
2024-11-05,Tuesday,12:30:00,Aluno 1684,18539,1836,tipo1,Sim,Sim,Não
2024-11-05,Tuesday,12:00:00,Aluno 1682,16391,1144,tipo3,Sim,Não,Sim
2024-11-05,Tuesday,14:00:00,Aluno 1623,17298,1546,tipo2,Não,Não,Sim
2024-11-05,Tuesday,18:30:00,Aluno 1222,14988,1329,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,14:30:00,Aluno 1156,11396,1820,tipo4,Sim,Não,Sim
2024-11-05,Tuesday,13:30:00,Aluno 1511,15095,1683,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,18:00:00,Aluno 1123,16105,1713,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,10:00:00,Aluno 1325,19193,1883,tipo1,Não,Sim,Não
2024-11-05,Tuesday,11:00:00,Aluno 1582,16355,1377,tipo1,Não,Sim,Não
2024-11-05,Tuesday,17:00:00,Aluno 1225,19717,1819,tipo1,Não,Sim,Não
2024-11-05,Tuesday,17:30:00,Aluno 1202,14465,1625,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,17:00:00,Aluno 1134,19188,1758,tipo2,Não,Sim,Não
2024-11-05,Tuesday,14:30:00,Aluno 1759,12730,1334,tipo4,Não,Não,Sim
2024-11-05,Tuesday,12:00:00,Aluno 1192,15337,1322,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,12:30:00,Aluno 1588,15832,1077,tipo1,Não,Não,Sim
2024-11-05,Tuesday,20:00:00,Aluno 1089,14925,1187,tipo2,Sim,Sim,Não
2024-11-05,Tuesday,17:00:00,Aluno 1216,18027,1576,tipo3,Não,Não,Sim
2024-11-05,Tuesday,10:00:00,Aluno 1709,15257,1150,tipo2,Sim,Não,Sim
2024-11-05,Tuesday,17:30:00,Aluno 1607,10731,1984,tipo4,Não,Sim,Não
2024-11-05,Tuesday,17:00:00,Aluno 1488,16393,1312,tipo1,Sim,Não,Sim
2024-11-05,Tuesday,20:30:00,Aluno 1050,12667,1726,tipo1,Sim,Sim,Não
2024-11-05,Tuesday,10:30:00,Aluno 1044,19981,1369,tipo3,Não,Não,Sim
2024-11-05,Tuesday,10:30:00,Aluno 1267,19890,1469,tipo4,Não,Sim,Não
2024-11-05,Tuesday,19:00:00,Aluno 1193,15156,1045,tipo1,Sim,Sim,Não
2024-11-05,Tuesday,11:30:00,Aluno 1980,10258,1630,tipo4,Sim,Sim,Não
2024-11-05,Tuesday,11:30:00,Aluno 1497,15001,1535,tipo3,Não,Sim,Não
2024-11-05,Tuesday,14:30:00,Aluno 1314,16803,1514,tipo3,Sim,Sim,Não
2024-11-05,Tuesday,20:30:00,Aluno 1514,12208,1098,tipo4,Não,Não,Sim
2024-11-05,Tuesday,11:30:00,Aluno 1684,19673,1293,tipo4,Não,Sim,Não
2024-11-05,Tuesday,19:00:00,Aluno 1575,13496,1511,tipo2,Não,Não,Sim
2024-11-05,Tuesday,18:30:00,Aluno 1034,18779,1095,tipo3,Sim,Não,Sim
2024-11-05,Tuesday,14:00:00,Aluno 1353,10467,1361,tipo1,Sim,Sim,Não
2024-11-05,Tuesday,17:00:00,Aluno 1994,15974,1082,tipo3,Não,Sim,Não
2024-11-05,Tuesday,10:30:00,Aluno 1019,16558,1405,tipo4,Não,Sim,Não
2024-11-05,Tuesday,14:00:00,Aluno 1238,12666,1130,tipo2,Sim,Não,Sim
2024-11-06,Wednesday,17:30:00,Aluno 1635,13054,1070,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,18:30:00,Aluno 1544,18918,1361,tipo4,Sim,Não,Sim
2024-11-06,Wednesday,13:30:00,Aluno 1455,13903,1316,tipo3,Não,Não,Sim
2024-11-06,Wednesday,19:30:00,Aluno 1941,11283,1713,tipo3,Não,Não,Sim
2024-11-06,Wednesday,10:30:00,Aluno 1648,10442,1661,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,17:00:00,Aluno 1841,10940,1319,tipo4,Sim,Não,Sim
2024-11-06,Wednesday,19:00:00,Aluno 1096,12096,1441,tipo2,Sim,Sim,Não
2024-11-06,Wednesday,12:00:00,Aluno 1739,10123,1683,tipo3,Não,Sim,Não
2024-11-06,Wednesday,19:30:00,Aluno 1051,19599,1996,tipo3,Sim,Sim,Não
2024-11-06,Wednesday,10:30:00,Aluno 1252,12006,1514,tipo4,Não,Sim,Não
2024-11-06,Wednesday,20:00:00,Aluno 1787,10731,1776,tipo3,Não,Não,Sim
2024-11-06,Wednesday,19:00:00,Aluno 1799,16100,1685,tipo4,Sim,Não,Sim
2024-11-06,Wednesday,13:00:00,Aluno 1126,12655,1801,tipo2,Não,Não,Sim
2024-11-06,Wednesday,11:00:00,Aluno 1382,12774,1978,tipo3,Sim,Não,Sim
2024-11-06,Wednesday,19:30:00,Aluno 1462,11404,1586,tipo3,Sim,Sim,Não
2024-11-06,Wednesday,17:30:00,Aluno 1743,11567,1433,tipo1,Não,Não,Sim
2024-11-06,Wednesday,14:00:00,Aluno 1228,18068,1980,tipo2,Sim,Não,Sim
2024-11-06,Wednesday,17:30:00,Aluno 1546,10506,1395,tipo4,Não,Não,Sim
2024-11-06,Wednesday,11:00:00,Aluno 1289,11144,1289,tipo4,Sim,Sim,Não
2024-11-06,Wednesday,13:30:00,Aluno 1677,14484,1160,tipo2,Sim,Sim,Não
2024-11-06,Wednesday,19:00:00,Aluno 1823,15260,1989,tipo2,Sim,Sim,Não
2024-11-06,Wednesday,12:00:00,Aluno 1939,18282,1957,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,20:30:00,Aluno 1363,10385,1942,tipo3,Não,Sim,Não
2024-11-06,Wednesday,19:00:00,Aluno 1201,19423,1747,tipo2,Não,Sim,Não
2024-11-06,Wednesday,20:00:00,Aluno 1825,10331,1246,tipo2,Não,Sim,Não
2024-11-06,Wednesday,13:00:00,Aluno 1209,15023,1609,tipo3,Não,Sim,Não
2024-11-06,Wednesday,14:00:00,Aluno 1123,10904,1025,tipo1,Sim,Sim,Não
2024-11-06,Wednesday,18:00:00,Aluno 1178,10944,1956,tipo2,Sim,Não,Sim
2024-11-06,Wednesday,14:00:00,Aluno 1838,12795,1279,tipo4,Sim,Sim,Não
2024-11-06,Wednesday,12:30:00,Aluno 1996,13515,1745,tipo2,Sim,Não,Sim
2024-11-06,Wednesday,18:30:00,Aluno 1481,17730,1508,tipo4,Sim,Não,Sim
2024-11-06,Wednesday,20:30:00,Aluno 1600,19114,1049,tipo3,Não,Sim,Não
2024-11-06,Wednesday,17:00:00,Aluno 1975,12104,1164,tipo4,Sim,Não,Sim
2024-11-06,Wednesday,14:30:00,Aluno 1615,18045,1354,tipo2,Não,Sim,Não
2024-11-06,Wednesday,12:30:00,Aluno 1932,19415,1427,tipo1,Não,Não,Sim
2024-11-06,Wednesday,18:00:00,Aluno 1498,17648,1067,tipo2,Não,Sim,Não
2024-11-06,Wednesday,18:30:00,Aluno 1716,10203,1182,tipo1,Não,Sim,Não
2024-11-06,Wednesday,14:00:00,Aluno 1528,10646,1675,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,13:00:00,Aluno 1438,11538,1286,tipo2,Sim,Sim,Não
2024-11-06,Wednesday,13:30:00,Aluno 1478,14892,1411,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,19:00:00,Aluno 1582,14180,1861,tipo2,Sim,Sim,Não
2024-11-06,Wednesday,12:00:00,Aluno 1431,18012,1784,tipo1,Não,Não,Sim
2024-11-06,Wednesday,14:00:00,Aluno 1220,13480,1976,tipo1,Sim,Sim,Não
2024-11-06,Wednesday,10:00:00,Aluno 1813,19320,1445,tipo1,Não,Não,Sim
2024-11-06,Wednesday,20:30:00,Aluno 1811,16463,1754,tipo3,Não,Sim,Não
2024-11-06,Wednesday,19:30:00,Aluno 1283,15812,1758,tipo3,Não,Não,Sim
2024-11-06,Wednesday,13:30:00,Aluno 1783,15001,1009,tipo1,Não,Não,Sim
2024-11-06,Wednesday,18:00:00,Aluno 1879,14024,1453,tipo1,Não,Não,Sim
2024-11-06,Wednesday,12:30:00,Aluno 1079,17702,1042,tipo3,Não,Não,Sim
2024-11-06,Wednesday,12:30:00,Aluno 1004,16817,1827,tipo4,Não,Não,Sim
2024-11-06,Wednesday,17:30:00,Aluno 1153,18733,1307,tipo3,Sim,Não,Sim
2024-11-06,Wednesday,12:00:00,Aluno 1546,14133,1712,tipo1,Sim,Sim,Não
2024-11-06,Wednesday,17:30:00,Aluno 1391,18057,1462,tipo1,Sim,Sim,Não
2024-11-06,Wednesday,20:00:00,Aluno 1086,17407,1965,tipo2,Não,Sim,Não
2024-11-06,Wednesday,20:00:00,Aluno 1464,13655,1756,tipo4,Sim,Sim,Não
2024-11-06,Wednesday,18:00:00,Aluno 1088,13373,1030,tipo2,Não,Não,Sim
2024-11-06,Wednesday,18:00:00,Aluno 1734,13070,1055,tipo3,Sim,Sim,Não
2024-11-06,Wednesday,17:00:00,Aluno 1511,13271,1067,tipo4,Não,Sim,Não
2024-11-06,Wednesday,11:00:00,Aluno 1038,12561,1294,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,18:30:00,Aluno 1692,16965,1933,tipo1,Sim,Sim,Não
2024-11-06,Wednesday,19:30:00,Aluno 1547,11498,1452,tipo1,Não,Sim,Não
2024-11-06,Wednesday,12:00:00,Aluno 1670,12292,1314,tipo1,Não,Não,Sim
2024-11-06,Wednesday,13:00:00,Aluno 1887,12708,1574,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,14:30:00,Aluno 1730,13836,1389,tipo4,Sim,Não,Sim
2024-11-06,Wednesday,20:00:00,Aluno 1853,16475,1655,tipo2,Não,Não,Sim
2024-11-06,Wednesday,19:00:00,Aluno 1297,10244,1220,tipo3,Sim,Não,Sim
2024-11-06,Wednesday,17:00:00,Aluno 1523,11366,1787,tipo3,Não,Não,Sim
2024-11-06,Wednesday,12:00:00,Aluno 1083,11408,1212,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,17:30:00,Aluno 1265,14374,1783,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,20:30:00,Aluno 1644,14337,1237,tipo3,Não,Sim,Não
2024-11-06,Wednesday,18:00:00,Aluno 1798,16378,1445,tipo2,Não,Sim,Não
2024-11-06,Wednesday,12:00:00,Aluno 1587,16403,1401,tipo2,Sim,Sim,Não
2024-11-06,Wednesday,19:30:00,Aluno 1921,14845,1796,tipo3,Sim,Sim,Não
2024-11-06,Wednesday,18:00:00,Aluno 1947,14210,1382,tipo2,Sim,Não,Sim
2024-11-06,Wednesday,14:30:00,Aluno 1176,16162,1095,tipo1,Não,Sim,Não
2024-11-06,Wednesday,12:30:00,Aluno 1551,13599,1809,tipo3,Não,Sim,Não
2024-11-06,Wednesday,18:00:00,Aluno 1329,17670,1449,tipo1,Sim,Sim,Não
2024-11-06,Wednesday,10:00:00,Aluno 1503,13066,1687,tipo4,Sim,Sim,Não
2024-11-06,Wednesday,20:00:00,Aluno 1624,10423,1019,tipo2,Não,Sim,Não
2024-11-06,Wednesday,13:30:00,Aluno 1419,14698,1065,tipo3,Sim,Sim,Não
2024-11-06,Wednesday,14:00:00,Aluno 1519,10743,1981,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,10:00:00,Aluno 1223,16895,1807,tipo2,Não,Não,Sim
2024-11-06,Wednesday,14:00:00,Aluno 1060,19729,1899,tipo1,Sim,Não,Sim
2024-11-06,Wednesday,18:30:00,Aluno 1299,18141,1749,tipo2,Sim,Sim,Não
